order_number,order_date,product_code,product_line,quantity_ordered,price_each,sales,country,year,month,quarter,product_id
10175,2003-11-06,S24_2840,Classic Cars,37,31.12,1151.44,UK,2003,11,4,67
10184,2003-11-14,S24_2840,Classic Cars,42,31.82,1336.44,Spain,2003,11,4,67
10195,2003-11-25,S24_2840,Classic Cars,32,28.29,905.28,USA,2003,11,4,67
10207,2003-12-09,S24_2840,Classic Cars,42,29.7,1247.4,USA,2003,12,4,67
10219,2004-02-10,S24_2840,Classic Cars,21,40.31,846.51,USA,2004,2,1,67
10229,2004-03-11,S24_2840,Classic Cars,33,32.88,1085.04,USA,2004,3,1,67
10246,2004-05-05,S24_2840,Classic Cars,49,36.07,1767.43,Spain,2004,5,2,67
10259,2004-06-15,S24_2840,Classic Cars,31,33.24,1030.44,Singapore,2004,6,2,67
10271,2004-07-20,S24_2840,Classic Cars,38,41.72,1585.36,USA,2004,7,3,67
10281,2004-08-19,S24_2840,Classic Cars,20,40.66,813.2,USA,2004,8,3,67
10292,2004-09-08,S24_2840,Classic Cars,39,30.06,1172.34,USA,2004,9,3,67
10305,2004-10-13,S24_2840,Classic Cars,48,31.47,1510.56,USA,2004,10,4,67
10314,2004-10-22,S24_2840,Classic Cars,39,37.13,1448.07,Denmark,2004,10,4,67
10324,2004-11-05,S24_2840,Classic Cars,30,100.0,3338.1,USA,2004,11,4,67
10335,2004-11-19,S24_2840,Classic Cars,33,37.13,1225.29,USA,2004,11,4,67
10349,2004-12-01,S24_2840,Classic Cars,36,37.13,1336.68,USA,2004,12,4,67
10358,2004-12-10,S24_2840,Classic Cars,36,82.94,2985.84,Spain,2004,12,4,67
10371,2005-01-23,S24_2840,Classic Cars,45,100.0,5545.8,USA,2005,1,1,67
10383,2005-02-22,S24_2840,Classic Cars,40,100.0,6089.6,Spain,2005,2,1,67
10394,2005-03-15,S24_2840,Classic Cars,46,38.9,1789.4,Spain,2005,3,1,67
10412,2005-05-03,S24_2840,Classic Cars,30,36.07,1082.1,Spain,2005,5,2,67
10425,2005-05-31,S24_2840,Classic Cars,31,33.24,1030.44,France,2005,5,2,67
10106,2003-02-17,S24_2841,Planes,49,74.68,3659.32,Italy,2003,2,1,68
10119,2003-04-28,S24_2841,Planes,41,59.6,2443.6,Austria,2003,4,2,68
10131,2003-06-16,S24_2841,Planes,35,67.14,2349.9,USA,2003,6,2,68
10143,2003-08-10,S24_2841,Planes,27,60.97,1646.19,USA,2003,8,3,68
10155,2003-10-06,S24_2841,Planes,23,72.62,1670.26,Finland,2003,10,4,68
10167,2003-10-23,S24_2841,Planes,21,69.88,1467.48,Sweden,2003,10,4,68
10178,2003-11-08,S24_2841,Planes,34,80.84,2748.56,France,2003,11,4,68
10186,2003-11-14,S24_2841,Planes,22,69.2,1522.4,UK,2003,11,4,68
10198,2003-11-27,S24_2841,Planes,48,67.82,3255.36,Philippines,2003,11,4,68
10209,2004-01-09,S24_2841,Planes,43,82.21,3535.03,USA,2004,1,1,68
10222,2004-02-19,S24_2841,Planes,32,81.53,2608.96,USA,2004,2,1,68
10249,2004-05-08,S24_2841,Planes,20,67.82,1356.4,USA,2004,5,2,68
10262,2004-06-24,S24_2841,Planes,24,67.14,1611.36,Spain,2004,6,2,68
10274,2004-07-21,S24_2841,Planes,40,65.08,2603.2,USA,2004,7,3,68
10284,2004-08-21,S24_2841,Planes,30,73.99,2219.7,Norway,2004,8,3,68
10296,2004-09-15,S24_2841,Planes,21,71.25,1496.25,Germany,2004,9,3,68
10307,2004-10-14,S24_2841,Planes,25,75.36,1884.0,USA,2004,10,4,68
10316,2004-11-01,S24_2841,Planes,34,63.71,2166.14,UK,2004,11,4,68
10328,2004-11-12,S24_2841,Planes,48,58.92,2828.16,Italy,2004,11,4,68
10339,2004-11-23,S24_2841,Planes,55,100.0,6214.45,Japan,2004,11,4,68
10351,2004-12-03,S24_2841,Planes,25,74.68,1867.0,UK,2004,12,4,68
10373,2005-01-31,S24_2841,Planes,38,70.44,2676.72,Finland,2005,1,1,68
10386,2005-03-01,S24_2841,Planes,39,55.96,2182.44,Spain,2005,3,1,68
10398,2005-03-30,S24_2841,Planes,28,57.55,1611.4,France,2005,3,1,68
10400,2005-04-01,S24_2841,Planes,24,61.66,1479.84,USA,2005,4,2,68
10415,2005-05-09,S24_2841,Planes,21,67.82,1424.22,Australia,2005,5,2,68
10110,2003-03-18,S24_2887,Classic Cars,46,100.0,5942.28,UK,2003,3,1,69
10124,2003-05-21,S24_2887,Classic Cars,25,93.95,2348.75,USA,2003,5,2,69
10148,2003-09-11,S24_2887,Classic Cars,34,100.0,4392.12,Australia,2003,9,3,69
10161,2003-10-17,S24_2887,Classic Cars,25,100.0,2759.75,Denmark,2003,10,4,69
10173,2003-11-05,S24_2887,Classic Cars,23,100.0,2728.03,Italy,2003,11,4,69
10182,2003-11-12,S24_2887,Classic Cars,20,100.0,2395.8,USA,2003,11,4,69
10192,2003-11-20,S24_2887,Classic Cars,23,100.0,3052.33,USA,2003,11,4,69
10204,2003-12-02,S24_2887,Classic Cars,42,100.0,4242.0,USA,2003,12,4,69
10213,2004-01-22,S24_2887,Classic Cars,27,100.0,2790.45,UK,2004,1,1,69
10227,2004-03-02,S24_2887,Classic Cars,33,100.0,4340.49,France,2004,3,1,69
10241,2004-04-13,S24_2887,Classic Cars,28,98.65,2762.2,France,2004,4,2,69
10267,2004-07-07,S24_2887,Classic Cars,43,100.0,4645.72,USA,2004,7,3,69
10279,2004-08-09,S24_2887,Classic Cars,48,100.0,5580.96,Spain,2004,8,3,69
10288,2004-09-01,S24_2887,Classic Cars,48,100.0,6539.04,Singapore,2004,9,3,69
10302,2003-10-06,S24_2887,Classic Cars,45,100.0,5548.95,UK,2003,10,4,69
10311,2004-10-16,S24_2887,Classic Cars,43,100.0,4595.41,Spain,2004,10,4,69
10332,2004-11-17,S24_2887,Classic Cars,44,42.26,1859.44,UK,2004,11,4,69
10346,2004-11-29,S24_2887,Classic Cars,24,87.24,2093.76,USA,2004,11,4,69
10368,2005-01-19,S24_2887,Classic Cars,31,100.0,4223.13,USA,2005,1,1,69
10380,2005-02-16,S24_2887,Classic Cars,44,36.29,1596.76,Spain,2005,2,1,69
10407,2005-04-22,S24_2887,Classic Cars,59,98.65,5820.35,USA,2005,4,2,69
10420,2005-05-29,S24_2887,Classic Cars,55,96.3,5296.5,Australia,2005,5,2,69
10109,2003-03-10,S24_2972,Classic Cars,29,32.1,930.9,USA,2003,3,1,70
10122,2003-05-08,S24_2972,Classic Cars,39,30.96,1207.44,France,2003,5,2,70
10135,2003-07-02,S24_2972,Classic Cars,20,35.87,717.4,USA,2003,7,3,70
10147,2003-09-05,S24_2972,Classic Cars,25,42.67,1066.75,USA,2003,9,3,70
10160,2003-10-11,S24_2972,Classic Cars,42,37.0,1554.0,USA,2003,10,4,70
10171,2003-11-05,S24_2972,Classic Cars,36,35.49,1277.64,Canada,2003,11,4,70
10181,2003-11-12,S24_2972,Classic Cars,37,42.67,1578.79,Norway,2003,11,4,70
10192,2003-11-20,S24_2972,Classic Cars,30,30.59,917.7,USA,2003,11,4,70
10203,2003-12-02,S24_2972,Classic Cars,21,37.0,777.0,Spain,2003,12,4,70
10212,2004-01-16,S24_2972,Classic Cars,34,43.42,1476.28,Spain,2004,1,1,70
10225,2004-02-22,S24_2972,Classic Cars,42,36.63,1538.46,Switzerland,2004,2,1,70
10239,2004-04-12,S24_2972,Classic Cars,20,44.56,891.2,Finland,2004,4,2,70
10253,2004-06-01,S24_2972,Classic Cars,40,42.67,1706.8,UK,2004,6,2,70
10266,2004-07-06,S24_2972,Classic Cars,34,40.4,1373.6,Italy,2004,7,3,70
10278,2004-08-06,S24_2972,Classic Cars,31,38.89,1205.59,USA,2004,8,3,70
10287,2004-08-30,S24_2972,Classic Cars,36,39.65,1427.4,Switzerland,2004,8,3,70
10301,2003-10-05,S24_2972,Classic Cars,48,34.36,1649.28,Norway,2003,10,4,70
10310,2004-10-16,S24_2972,Classic Cars,33,41.91,1383.03,Germany,2004,10,4,70
10321,2004-11-04,S24_2972,Classic Cars,37,33.23,1229.51,USA,2004,11,4,70
10331,2004-11-17,S24_2972,Classic Cars,27,42.24,1140.48,USA,2004,11,4,70
10342,2004-11-24,S24_2972,Classic Cars,39,40.4,1575.6,Australia,2004,11,4,70
10355,2004-12-07,S24_2972,Classic Cars,36,38.52,1386.72,Spain,2004,12,4,70
10367,2005-01-12,S24_2972,Classic Cars,36,100.0,5018.4,USA,2005,1,1,70
10378,2005-02-10,S24_2972,Classic Cars,41,100.0,5856.85,Spain,2005,2,1,70
10390,2005-03-04,S24_2972,Classic Cars,37,100.0,4894.73,USA,2005,3,1,70
10405,2005-04-14,S24_2972,Classic Cars,47,44.56,2094.32,France,2005,4,2,70
10419,2005-05-17,S24_2972,Classic Cars,15,42.67,640.05,Austria,2005,5,2,70
10105,2003-02-11,S24_3151,Vintage Cars,44,72.58,3193.52,Denmark,2003,2,1,71
10119,2003-04-28,S24_3151,Vintage Cars,35,87.62,3066.7,Austria,2003,4,2,71
10129,2003-06-12,S24_3151,Vintage Cars,41,94.71,3883.11,UK,2003,6,2,71
10142,2003-08-08,S24_3151,Vintage Cars,49,98.25,4814.25,USA,2003,8,3,71
10154,2003-10-02,S24_3151,Vintage Cars,31,91.17,2826.27,USA,2003,10,4,71
10167,2003-10-23,S24_3151,Vintage Cars,20,79.66,1593.2,Sweden,2003,10,4,71
10177,2003-11-07,S24_3151,Vintage Cars,45,72.58,3266.1,Spain,2003,11,4,71
10185,2003-11-14,S24_3151,Vintage Cars,33,74.35,2453.55,USA,2003,11,4,71
10197,2003-11-26,S24_3151,Vintage Cars,47,83.2,3910.4,Spain,2003,11,4,71
10208,2004-01-02,S24_3151,Vintage Cars,20,89.4,1788.0,France,2004,1,1,71
10222,2004-02-19,S24_3151,Vintage Cars,47,70.81,3328.07,USA,2004,2,1,71
10233,2004-03-29,S24_3151,Vintage Cars,40,94.71,3788.4,USA,2004,3,1,71
10248,2004-05-07,S24_3151,Vintage Cars,30,100.0,3053.7,USA,2004,5,2,71
10261,2004-06-17,S24_3151,Vintage Cars,22,91.17,2005.74,Canada,2004,6,2,71
10273,2004-07-21,S24_3151,Vintage Cars,27,100.0,2796.12,Belgium,2004,7,3,71
10283,2004-08-20,S24_3151,Vintage Cars,34,92.94,3159.96,Canada,2004,8,3,71
10295,2004-09-10,S24_3151,Vintage Cars,46,84.97,3908.62,USA,2004,9,3,71
10306,2004-10-14,S24_3151,Vintage Cars,31,84.08,2606.48,UK,2004,10,4,71
10315,2004-10-29,S24_3151,Vintage Cars,24,86.74,2081.76,France,2004,10,4,71
10326,2004-11-09,S24_3151,Vintage Cars,41,85.85,3519.85,Sweden,2004,11,4,71
10339,2004-11-23,S24_3151,Vintage Cars,55,100.0,10758.0,Japan,2004,11,4,71
10350,2004-12-02,S24_3151,Vintage Cars,30,100.0,3021.0,Spain,2004,12,4,71
10373,2005-01-31,S24_3151,Vintage Cars,33,57.32,1891.56,Finland,2005,1,1,71
10384,2005-02-23,S24_3151,Vintage Cars,43,97.87,4208.41,USA,2005,2,1,71
10396,2005-03-23,S24_3151,Vintage Cars,27,83.2,2246.4,USA,2005,3,1,71
10414,2005-05-06,S24_3151,Vintage Cars,60,100.0,6107.4,USA,2005,5,2,71
10110,2003-03-18,S24_3191,Classic Cars,27,73.62,1987.74,UK,2003,3,1,72
10124,2003-05-21,S24_3191,Classic Cars,49,83.04,4068.96,USA,2003,5,2,72
10148,2003-09-11,S24_3191,Classic Cars,31,73.62,2282.22,Australia,2003,9,3,72
10161,2003-10-17,S24_3191,Classic Cars,20,77.05,1541.0,Denmark,2003,10,4,72
10172,2003-11-05,S24_3191,Classic Cars,24,81.33,1951.92,USA,2003,11,4,72
10182,2003-11-12,S24_3191,Classic Cars,33,94.17,3107.61,USA,2003,11,4,72
10192,2003-11-20,S24_3191,Classic Cars,32,72.77,2328.64,USA,2003,11,4,72
10204,2003-12-02,S24_3191,Classic Cars,40,79.62,3184.8,USA,2003,12,4,72
10212,2004-01-16,S24_3191,Classic Cars,27,79.62,2149.74,Spain,2004,1,1,72
10227,2004-03-02,S24_3191,Classic Cars,40,79.62,3184.8,France,2004,3,1,72
10241,2004-04-13,S24_3191,Classic Cars,26,81.33,2114.58,France,2004,4,2,72
10267,2004-07-07,S24_3191,Classic Cars,44,96.74,4256.56,USA,2004,7,3,72
10279,2004-08-09,S24_3191,Classic Cars,33,71.06,2344.98,Spain,2004,8,3,72
10288,2004-09-01,S24_3191,Classic Cars,34,68.49,2328.66,Singapore,2004,9,3,72
10302,2003-10-06,S24_3191,Classic Cars,48,74.48,3575.04,UK,2003,10,4,72
10311,2004-10-16,S24_3191,Classic Cars,25,83.04,2076.0,Spain,2004,10,4,72
10321,2004-11-04,S24_3191,Classic Cars,39,84.75,3305.25,USA,2004,11,4,72
10332,2004-11-17,S24_3191,Classic Cars,45,34.19,1538.55,UK,2004,11,4,72
10346,2004-11-29,S24_3191,Classic Cars,24,100.0,3325.92,USA,2004,11,4,72
10368,2005-01-19,S24_3191,Classic Cars,46,79.62,3662.52,USA,2005,1,1,72
10380,2005-02-16,S24_3191,Classic Cars,44,79.06,3478.64,Spain,2005,2,1,72
10407,2005-04-22,S24_3191,Classic Cars,13,81.33,1057.29,USA,2005,4,2,72
10420,2005-05-29,S24_3191,Classic Cars,35,96.74,3385.9,Australia,2005,5,2,72
10108,2003-03-03,S24_3371,Classic Cars,30,63.07,1892.1,Philippines,2003,3,1,73
10122,2003-05-08,S24_3371,Classic Cars,34,50.21,1707.14,France,2003,5,2,73
10135,2003-07-02,S24_3371,Classic Cars,27,66.13,1785.51,USA,2003,7,3,73
10147,2003-09-05,S24_3371,Classic Cars,30,68.58,2057.4,USA,2003,9,3,73
10159,2003-10-10,S24_3371,Classic Cars,50,69.8,3490.0,USA,2003,10,4,73
10169,2003-11-04,S24_3371,Classic Cars,34,50.21,1707.14,Australia,2003,11,4,73
10181,2003-11-12,S24_3371,Classic Cars,23,65.52,1506.96,Norway,2003,11,4,73
10191,2003-11-20,S24_3371,Classic Cars,48,60.01,2880.48,Germany,2003,11,4,73
10203,2003-12-02,S24_3371,Classic Cars,34,64.9,2206.6,Spain,2003,12,4,73
10211,2004-01-15,S24_3371,Classic Cars,48,48.98,2351.04,France,2004,1,1,73
10225,2004-02-22,S24_3371,Classic Cars,24,50.21,1205.04,Switzerland,2004,2,1,73
10238,2004-04-09,S24_3371,Classic Cars,47,62.45,2935.15,Denmark,2004,4,2,73
10253,2004-06-01,S24_3371,Classic Cars,24,52.66,1263.84,UK,2004,6,2,73
10266,2004-07-06,S24_3371,Classic Cars,47,62.45,2935.15,Italy,2004,7,3,73
10276,2004-08-02,S24_3371,Classic Cars,20,61.23,1224.6,USA,2004,8,3,73
10287,2004-08-30,S24_3371,Classic Cars,20,67.97,1359.4,Switzerland,2004,8,3,73
10300,2003-10-04,S24_3371,Classic Cars,31,58.78,1822.18,Germany,2003,10,4,73
10310,2004-10-16,S24_3371,Classic Cars,38,56.94,2163.72,Germany,2004,10,4,73
10320,2004-11-03,S24_3371,Classic Cars,26,61.23,1591.98,Sweden,2004,11,4,73
10331,2004-11-17,S24_3371,Classic Cars,25,100.0,3078.5,USA,2004,11,4,73
10342,2004-11-24,S24_3371,Classic Cars,48,62.45,2997.6,Australia,2004,11,4,73
10355,2004-12-07,S24_3371,Classic Cars,44,62.45,2747.8,Spain,2004,12,4,73
10363,2005-01-06,S24_3371,Classic Cars,21,100.0,2447.76,Finland,2005,1,1,73
10378,2005-02-10,S24_3371,Classic Cars,46,41.54,1910.84,Spain,2005,2,1,73
10390,2005-03-04,S24_3371,Classic Cars,46,52.84,2430.64,USA,2005,3,1,73
10419,2005-05-17,S24_3371,Classic Cars,55,52.66,2896.3,Austria,2005,5,2,73
10106,2003-02-17,S24_3420,Vintage Cars,31,52.6,1630.6,Italy,2003,2,1,74
10119,2003-04-28,S24_3420,Vintage Cars,20,72.98,1459.6,Austria,2003,4,2,74
10131,2003-06-16,S24_3420,Vintage Cars,29,59.18,1716.22,USA,2003,6,2,74
10143,2003-08-10,S24_3420,Vintage Cars,33,77.59,2560.47,USA,2003,8,3,74
10155,2003-10-06,S24_3420,Vintage Cars,34,55.89,1900.26,Finland,2003,10,4,74
10167,2003-10-23,S24_3420,Vintage Cars,32,63.12,2019.84,Sweden,2003,10,4,74
10178,2003-11-08,S24_3420,Vintage Cars,27,73.64,1988.28,France,2003,11,4,74
10186,2003-11-14,S24_3420,Vintage Cars,21,69.04,1449.84,UK,2003,11,4,74
10198,2003-11-27,S24_3420,Vintage Cars,27,71.67,1935.09,Philippines,2003,11,4,74
10209,2004-01-09,S24_3420,Vintage Cars,36,77.59,2793.24,USA,2004,1,1,74
10222,2004-02-19,S24_3420,Vintage Cars,43,70.35,3025.05,USA,2004,2,1,74
10249,2004-05-08,S24_3420,Vintage Cars,25,69.7,1742.5,USA,2004,5,2,74
10262,2004-06-24,S24_3420,Vintage Cars,46,70.35,3236.1,Spain,2004,6,2,74
10274,2004-07-21,S24_3420,Vintage Cars,24,72.33,1735.92,USA,2004,7,3,74
10284,2004-08-21,S24_3420,Vintage Cars,39,71.67,2795.13,Norway,2004,8,3,74
10296,2004-09-15,S24_3420,Vintage Cars,31,53.92,1671.52,Germany,2004,9,3,74
10307,2004-10-14,S24_3420,Vintage Cars,22,71.67,1576.74,USA,2004,10,4,74
10316,2004-11-01,S24_3420,Vintage Cars,47,76.93,3615.71,UK,2004,11,4,74
10328,2004-11-12,S24_3420,Vintage Cars,20,72.98,1459.6,Italy,2004,11,4,74
10339,2004-11-23,S24_3420,Vintage Cars,29,99.69,2891.01,Japan,2004,11,4,74
10351,2004-12-03,S24_3420,Vintage Cars,38,68.38,2598.44,UK,2004,12,4,74
10361,2004-12-17,S24_3420,Vintage Cars,34,100.0,3871.92,Australia,2004,12,4,74
10373,2005-01-31,S24_3420,Vintage Cars,46,66.0,3036.0,Finland,2005,1,1,74
10386,2005-03-01,S24_3420,Vintage Cars,35,63.76,2231.6,Spain,2005,3,1,74
10398,2005-03-30,S24_3420,Vintage Cars,34,71.67,2436.78,France,2005,3,1,74
10400,2005-04-01,S24_3420,Vintage Cars,38,57.2,2173.6,USA,2005,4,2,74
10415,2005-05-09,S24_3420,Vintage Cars,18,69.7,1254.6,Australia,2005,5,2,74
10110,2003-03-18,S24_3432,Classic Cars,37,100.0,3724.42,UK,2003,3,1,75
10124,2003-05-21,S24_3432,Classic Cars,43,100.0,5203.0,USA,2003,5,2,75
10148,2003-09-11,S24_3432,Classic Cars,27,100.0,3469.5,Australia,2003,9,3,75
10161,2003-10-17,S24_3432,Classic Cars,30,100.0,3148.2,Denmark,2003,10,4,75
10172,2003-11-05,S24_3432,Classic Cars,22,98.51,2167.22,USA,2003,11,4,75
10182,2003-11-12,S24_3432,Classic Cars,49,100.0,6244.07,USA,2003,11,4,75
10192,2003-11-20,S24_3432,Classic Cars,46,100.0,5566.0,USA,2003,11,4,75
10204,2003-12-02,S24_3432,Classic Cars,48,91.02,4368.96,USA,2003,12,4,75
10212,2004-01-16,S24_3432,Classic Cars,46,87.81,4039.26,Spain,2004,1,1,75
10226,2004-02-26,S24_3432,Classic Cars,48,92.09,4420.32,USA,2004,2,1,75
10241,2004-04-13,S24_3432,Classic Cars,27,86.73,2341.71,France,2004,4,2,75
10267,2004-07-07,S24_3432,Classic Cars,43,100.0,5110.98,USA,2004,7,3,75
10279,2004-08-09,S24_3432,Classic Cars,48,100.0,6168.0,Spain,2004,8,3,75
10288,2004-09-01,S24_3432,Classic Cars,41,100.0,4873.26,Singapore,2004,9,3,75
10301,2003-10-05,S24_3432,Classic Cars,22,96.37,2120.14,Norway,2003,10,4,75
10311,2004-10-16,S24_3432,Classic Cars,46,92.09,4236.14,Spain,2004,10,4,75
10321,2004-11-04,S24_3432,Classic Cars,21,89.95,1888.95,USA,2004,11,4,75
10332,2004-11-17,S24_3432,Classic Cars,31,37.18,1152.58,UK,2004,11,4,75
10346,2004-11-29,S24_3432,Classic Cars,26,95.88,2492.88,USA,2004,11,4,75
10368,2005-01-19,S24_3432,Classic Cars,20,99.58,1991.6,USA,2005,1,1,75
10380,2005-02-16,S24_3432,Classic Cars,34,100.0,3953.18,Spain,2005,2,1,75
10407,2005-04-22,S24_3432,Classic Cars,43,86.73,3729.39,USA,2005,4,2,75
10420,2005-05-29,S24_3432,Classic Cars,26,100.0,2617.16,Australia,2005,5,2,75
10105,2003-02-11,S24_3816,Vintage Cars,50,79.67,3983.5,Denmark,2003,2,1,76
10119,2003-04-28,S24_3816,Vintage Cars,35,90.57,3169.95,Austria,2003,4,2,76
10129,2003-06-12,S24_3816,Vintage Cars,50,77.99,3899.5,UK,2003,6,2,76
10143,2003-08-10,S24_3816,Vintage Cars,23,80.51,1851.73,USA,2003,8,3,76
10155,2003-10-06,S24_3816,Vintage Cars,37,67.93,2513.41,Finland,2003,10,4,76
10167,2003-10-23,S24_3816,Vintage Cars,29,83.86,2431.94,Sweden,2003,10,4,76
10178,2003-11-08,S24_3816,Vintage Cars,21,72.12,1514.52,France,2003,11,4,76
10186,2003-11-14,S24_3816,Vintage Cars,36,85.54,3079.44,UK,2003,11,4,76
10197,2003-11-26,S24_3816,Vintage Cars,22,86.38,1900.36,Spain,2003,11,4,76
10209,2004-01-09,S24_3816,Vintage Cars,22,89.73,1974.06,USA,2004,1,1,76
10222,2004-02-19,S24_3816,Vintage Cars,46,80.51,3703.46,USA,2004,2,1,76
10248,2004-05-07,S24_3816,Vintage Cars,23,76.31,1755.13,USA,2004,5,2,76
10262,2004-06-24,S24_3816,Vintage Cars,49,87.21,4273.29,Spain,2004,6,2,76
10273,2004-07-21,S24_3816,Vintage Cars,48,83.02,3984.96,Belgium,2004,7,3,76
10283,2004-08-20,S24_3816,Vintage Cars,33,72.96,2407.68,Canada,2004,8,3,76
10296,2004-09-15,S24_3816,Vintage Cars,22,77.15,1697.3,Germany,2004,9,3,76
10307,2004-10-14,S24_3816,Vintage Cars,22,91.41,2011.02,USA,2004,10,4,76
10316,2004-11-01,S24_3816,Vintage Cars,25,92.25,2306.25,UK,2004,11,4,76
10326,2004-11-09,S24_3816,Vintage Cars,20,92.25,1845.0,Sweden,2004,11,4,76
10339,2004-11-23,S24_3816,Vintage Cars,42,59.36,2493.12,Japan,2004,11,4,76
10350,2004-12-02,S24_3816,Vintage Cars,25,60.34,1508.5,Spain,2004,12,4,76
10373,2005-01-31,S24_3816,Vintage Cars,23,100.0,2394.3,Finland,2005,1,1,76
10385,2005-02-28,S24_3816,Vintage Cars,37,85.54,3164.98,USA,2005,2,1,76
10396,2005-03-23,S24_3816,Vintage Cars,37,90.57,3351.09,USA,2005,3,1,76
10400,2005-04-01,S24_3816,Vintage Cars,42,72.96,3064.32,USA,2005,4,2,76
10414,2005-05-06,S24_3816,Vintage Cars,51,76.31,3891.81,USA,2005,5,2,76
10108,2003-03-03,S24_3856,Classic Cars,40,100.0,5448.8,Philippines,2003,3,1,77
10122,2003-05-08,S24_3856,Classic Cars,43,100.0,5494.97,France,2003,5,2,77
10135,2003-07-02,S24_3856,Classic Cars,47,100.0,6336.07,USA,2003,7,3,77
10147,2003-09-05,S24_3856,Classic Cars,23,100.0,2906.97,USA,2003,9,3,77
10160,2003-10-11,S24_3856,Classic Cars,35,100.0,4767.7,USA,2003,10,4,77
10170,2003-11-04,S24_3856,Classic Cars,34,100.0,3819.56,Austria,2003,11,4,77
10181,2003-11-12,S24_3856,Classic Cars,25,100.0,3861.75,Norway,2003,11,4,77
10192,2003-11-20,S24_3856,Classic Cars,45,100.0,6319.35,USA,2003,11,4,77
10203,2003-12-02,S24_3856,Classic Cars,47,100.0,6996.42,Spain,2003,12,4,77
10212,2004-01-16,S24_3856,Classic Cars,49,100.0,6949.67,Spain,2004,1,1,77
10225,2004-02-22,S24_3856,Classic Cars,40,100.0,4550.0,Switzerland,2004,2,1,77
10239,2004-04-12,S24_3856,Classic Cars,29,100.0,4479.63,Finland,2004,4,2,77
10253,2004-06-01,S24_3856,Classic Cars,39,100.0,5148.0,UK,2004,6,2,77
10266,2004-07-06,S24_3856,Classic Cars,24,100.0,2932.08,Italy,2004,7,3,77
10278,2004-08-06,S24_3856,Classic Cars,25,100.0,3159.75,USA,2004,8,3,77
10287,2004-08-30,S24_3856,Classic Cars,36,100.0,4297.32,Switzerland,2004,8,3,77
10301,2003-10-05,S24_3856,Classic Cars,50,100.0,7723.5,Norway,2003,10,4,77
10310,2004-10-16,S24_3856,Classic Cars,45,100.0,5497.65,Germany,2004,10,4,77
10321,2004-11-04,S24_3856,Classic Cars,26,100.0,4052.88,USA,2004,11,4,77
10331,2004-11-17,S24_3856,Classic Cars,21,100.0,3135.93,USA,2004,11,4,77
10342,2004-11-24,S24_3856,Classic Cars,42,100.0,5013.54,Australia,2004,11,4,77
10355,2004-12-07,S24_3856,Classic Cars,32,100.0,5302.72,Spain,2004,12,4,77
10363,2005-01-06,S24_3856,Classic Cars,31,94.58,2931.98,Finland,2005,1,1,77
10378,2005-02-10,S24_3856,Classic Cars,33,53.27,1757.91,Spain,2005,2,1,77
10390,2005-03-04,S24_3856,Classic Cars,45,100.0,6763.05,USA,2005,3,1,77
10405,2005-04-14,S24_3856,Classic Cars,76,100.0,11739.7,France,2005,4,2,77
10419,2005-05-17,S24_3856,Classic Cars,70,100.0,9240.0,Austria,2005,5,2,77
10106,2003-02-17,S24_3949,Planes,50,64.83,3241.5,Italy,2003,2,1,78
10119,2003-04-28,S24_3949,Planes,28,70.29,1968.12,Austria,2003,4,2,78
10131,2003-06-16,S24_3949,Planes,50,81.89,4094.5,USA,2003,6,2,78
10143,2003-08-10,S24_3949,Planes,28,66.19,1853.32,USA,2003,8,3,78
10155,2003-10-06,S24_3949,Planes,44,77.11,3392.84,Finland,2003,10,4,78
10168,2003-10-28,S24_3949,Planes,27,73.02,1971.54,USA,2003,10,4,78
10178,2003-11-08,S24_3949,Planes,30,72.33,2169.9,France,2003,11,4,78
10198,2003-11-27,S24_3949,Planes,43,66.19,2846.17,Philippines,2003,11,4,78
10210,2004-01-12,S24_3949,Planes,29,69.6,2018.4,Japan,2004,1,1,78
10222,2004-02-19,S24_3949,Planes,48,56.64,2718.72,USA,2004,2,1,78
10235,2004-04-02,S24_3949,Planes,33,60.05,1981.65,Canada,2004,4,2,78
10250,2004-05-11,S24_3949,Planes,40,75.06,3002.4,USA,2004,5,2,78
10262,2004-06-24,S24_3949,Planes,48,61.42,2948.16,Spain,2004,6,2,78
10275,2004-07-23,S24_3949,Planes,41,81.89,3357.49,France,2004,7,3,78
10284,2004-08-21,S24_3949,Planes,21,55.96,1175.16,Norway,2004,8,3,78
10296,2004-09-15,S24_3949,Planes,32,71.65,2292.8,Germany,2004,9,3,78
10308,2004-10-15,S24_3949,Planes,43,76.43,3286.49,USA,2004,10,4,78
10316,2004-11-01,S24_3949,Planes,30,77.79,2333.7,UK,2004,11,4,78
10328,2004-11-12,S24_3949,Planes,35,76.43,2675.05,Italy,2004,11,4,78
10339,2004-11-23,S24_3949,Planes,45,96.92,4361.4,Japan,2004,11,4,78
10351,2004-12-03,S24_3949,Planes,34,59.37,2018.58,UK,2004,12,4,78
10361,2004-12-17,S24_3949,Planes,26,100.0,3710.98,Australia,2004,12,4,78
10373,2005-01-31,S24_3949,Planes,39,73.0,2847.0,Finland,2005,1,1,78
10386,2005-03-01,S24_3949,Planes,41,73.32,3006.12,Spain,2005,3,1,78
10398,2005-03-30,S24_3949,Planes,41,68.24,2797.84,France,2005,3,1,78
10401,2005-04-03,S24_3949,Planes,64,60.05,3843.2,USA,2005,4,2,78
